date,cabbage,radish,garlic,onion,daikon,cilantro,artichoke,cabbage_pred_Ridge,radish_pred_Ridge,garlic_pred_Ridge,onion_pred_Ridge,daikon_pred_Ridge,cilantro_pred_Ridge,artichoke_pred_Ridge,cabbage_pred_RandomForestRegressor,radish_pred_RandomForestRegressor,garlic_pred_RandomForestRegressor,onion_pred_RandomForestRegressor,daikon_pred_RandomForestRegressor,cilantro_pred_RandomForestRegressor,artichoke_pred_RandomForestRegressor,cabbage_pred_LGBM,radish_pred_LGBM,garlic_pred_LGBM,onion_pred_LGBM,daikon_pred_LGBM,cilantro_pred_LGBM,artichoke_pred_LGBM,cabbage_pred_XGBoost,radish_pred_XGBoost,garlic_pred_XGBoost,onion_pred_XGBoost,daikon_pred_XGBoost,cilantro_pred_XGBoost,artichoke_pred_XGBoost,cabbage_pred_MLP,radish_pred_MLP,garlic_pred_MLP,onion_pred_MLP,daikon_pred_MLP,cilantro_pred_MLP,artichoke_pred_MLP,cabbage_pred_average,radish_pred_average,garlic_pred_average,onion_pred_average,daikon_pred_average,cilantro_pred_average,artichoke_pred_average,cabbage_pred_stack,radish_pred_stack,garlic_pred_stack,onion_pred_stack,daikon_pred_stack,cilantro_pred_stack,artichoke_pred_stack
2017-08-21T00:00:00.000,1095,803,4217,1071,1677,10528,5690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-22T00:00:00.000,1030,787,4852,1053,1775,5865,5168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-23T00:00:00.000,933,654,4593,1058,1642,10548,5070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24T00:00:00.000,870,689,4680,1025,1624,12041,4843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25T00:00:00.000,1061,734,4399,1015,1663,11541,5123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26T00:00:00.000,1026,678,4900,1001,1716,12675,5321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28T00:00:00.000,1165,769,4754,1026,1768,12277,5768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-29T00:00:00.000,1107,716,4677,1032,1786,11907,6876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30T00:00:00.000,1200,725,4601,1042,1667,11301,8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31T00:00:00.000,1258,674,4449,1039,1571,18546,8746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01T00:00:00.000,1272,659,4922,1039,1597,2584,8673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02T00:00:00.000,1411,670,4961,1032,1525,15732,8814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04T00:00:00.000,1273,831,4368,1074,1640,15291,8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-05T00:00:00.000,1247,768,5011,1067,1592,5044,8040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-06T00:00:00.000,1237,775,4786,1061,1642,18118,7941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-07T00:00:00.000,1198,780,4638,1070,1663,17623,7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-08T00:00:00.000,1116,723,5222,1075,1522,14667,6752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-09T00:00:00.000,1081,673,4685,1068,1456,16663,6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11T00:00:00.000,1174,718,4401,1091,1649,14657,5645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12T00:00:00.000,1271,833,4573,1081,1902,16710,5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13T00:00:00.000,1140,693,4763,1082,1801,17934,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-14T00:00:00.000,1037,703,4774,1062,1510,16990,4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-15T00:00:00.000,1030,635,4961,1050,1410,18258,4457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-16T00:00:00.000,941,590,5271,1072,1433,15570,5135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18T00:00:00.000,1107,593,4619,1049,1478,20781,5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-19T00:00:00.000,994,542,4969,1051,1441,17080,5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-20T00:00:00.000,988,567,5026,1065,1306,17492,4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-21T00:00:00.000,947,552,3306,1049,1478,17098,4605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22T00:00:00.000,964,513,5087,1033,1477,17850,4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-23T00:00:00.000,955,494,4638,1044,1449,16279,4696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24T00:00:00.000,1378,441,0,1350,1312,0,7621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-25T00:00:00.000,944,501,5074,1064,1354,19687,4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-26T00:00:00.000,904,481,4980,1040,1333,11877,4813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27T00:00:00.000,889,481,5156,1030,1225,9621,4598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-28T00:00:00.000,920,490,3274,1029,1257,17004,4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29T00:00:00.000,927,475,5137,1029,1155,22169,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30T00:00:00.000,912,480,4330,1034,1628,18312,5447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01T00:00:00.000,981,481,4303,1180,1583,0,5562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02T00:00:00.000,1137,609,5248,1067,2123,22782,6898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03T00:00:00.000,1703,890,5196,1131,2381,8000,5408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06T00:00:00.000,0,358,0,0,0,0,5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-07T00:00:00.000,1024,629,5192,1110,1466,13125,5438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09T00:00:00.000,765,530,5059,1125,1515,13653,3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10T00:00:00.000,575,461,5574,1147,1305,15826,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11T00:00:00.000,531,430,5083,1123,1154,16991,2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12T00:00:00.000,446,402,3846,1080,1193,15920,2742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13T00:00:00.000,364,372,5054,1064,1118,12605,2932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-14T00:00:00.000,359,302,5006,1070,1094,16084,2878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16T00:00:00.000,331,306,4762,1073,1148,14897,3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17T00:00:00.000,341,299,4928,1077,1083,18362,3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18T00:00:00.000,303,290,5097,1073,1025,15120,3390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19T00:00:00.000,319,293,4507,1040,1026,14673,3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20T00:00:00.000,345,307,5313,1025,970,21744,3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-21T00:00:00.000,327,299,5511,1043,975,19826,3947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-22T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23T00:00:00.000,323,307,5034,1049,1115,17382,4217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24T00:00:00.000,303,308,4788,1026,1129,12291,4335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25T00:00:00.000,312,304,4957,1022,1045,17733,4394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26T00:00:00.000,321,308,4625,996,961,14977,4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27T00:00:00.000,314,290,5259,1022,907,11125,4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-28T00:00:00.000,303,279,5291,998,914,15492,3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-29T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30T00:00:00.000,322,289,4918,1021,1052,9400,4053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31T00:00:00.000,329,305,3863,1038,1052,21335,3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01T00:00:00.000,337,344,4429,1052,987,11746,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02T00:00:00.000,357,348,4340,1061,975,13210,3806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03T00:00:00.000,383,353,4899,1051,957,12924,4004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-04T00:00:00.000,383,385,5288,1095,933,18191,4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-05T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06T00:00:00.000,333,355,4858,1082,964,18430,3871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07T00:00:00.000,334,340,5470,1087,956,19894,3863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08T00:00:00.000,341,336,5132,1069,931,12795,3758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09T00:00:00.000,345,309,4270,1075,906,18973,3472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10T00:00:00.000,427,330,5198,1060,906,17075,3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-11T00:00:00.000,438,364,5279,1075,921,18194,3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-12T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13T00:00:00.000,388,338,4964,1063,1038,16385,3338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14T00:00:00.000,361,318,5439,1042,1069,9086,3414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15T00:00:00.000,370,312,4776,1044,1069,11955,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16T00:00:00.000,401,358,3889,1040,1032,6327,3019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17T00:00:00.000,439,383,4874,1042,1086,13068,3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-18T00:00:00.000,443,415,5278,1058,1205,16501,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-19T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20T00:00:00.000,415,368,5148,1079,1347,14370,3572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21T00:00:00.000,381,330,5121,1075,1246,12374,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22T00:00:00.000,408,325,5291,1068,1147,12529,3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-23T00:00:00.000,449,356,2848,1044,1268,14345,3634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24T00:00:00.000,528,432,5351,1053,1265,10770,3677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-25T00:00:00.000,483,389,5274,1030,1298,15842,3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-26T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27T00:00:00.000,414,329,5141,1051,1224,4232,3816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28T00:00:00.000,379,301,5183,1062,1169,12729,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29T00:00:00.000,379,289,3557,1046,1040,12072,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30T00:00:00.000,440,274,4349,1045,1047,16459,3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01T00:00:00.000,438,294,4823,1035,1034,14773,3773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02T00:00:00.000,436,327,4824,1045,1042,16328,3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-03T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04T00:00:00.000,431,363,5084,1041,1090,16051,3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05T00:00:00.000,412,345,5305,1032,1239,13489,4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06T00:00:00.000,453,324,5021,1011,1233,12450,4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07T00:00:00.000,433,369,3534,1020,1245,18488,4279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08T00:00:00.000,448,373,4944,1001,1278,14288,4441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-09T00:00:00.000,504,373,5105,982,1297,13371,4505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-10T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11T00:00:00.000,447,376,4803,982,1349,8744,4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12T00:00:00.000,445,351,4724,983,1396,10988,5603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13T00:00:00.000,459,332,5239,968,1416,12613,5940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14T00:00:00.000,508,331,4872,915,1370,11999,5911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15T00:00:00.000,569,338,4983,981,1333,17066,5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-16T00:00:00.000,568,342,4831,988,1303,12473,6279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18T00:00:00.000,549,372,4757,1003,1300,14059,7851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19T00:00:00.000,512,379,4944,1012,1259,11813,9072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20T00:00:00.000,497,401,5067,996,1249,12404,8873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21T00:00:00.000,490,354,4217,975,1246,12247,8447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22T00:00:00.000,514,345,5016,975,1225,10398,8419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-23T00:00:00.000,503,320,4456,1002,1170,13906,8038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-24T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-25T00:00:00.000,498,297,5030,977,1171,8449,8444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26T00:00:00.000,511,298,4813,947,1143,8237,8996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27T00:00:00.000,597,306,4234,967,1211,9712,9545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28T00:00:00.000,512,325,4470,968,1285,14294,9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29T00:00:00.000,499,395,4465,980,1413,15747,9437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-30T00:00:00.000,580,531,4480,989,1788,25380,9586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02T00:00:00.000,532,319,5440,994,1359,17222,9538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03T00:00:00.000,538,455,4828,999,1271,5196,9452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04T00:00:00.000,493,413,4867,967,1426,11107,9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05T00:00:00.000,478,380,4901,986,1402,2334,8740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-06T00:00:00.000,483,373,4824,1008,1470,10813,7722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-07T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08T00:00:00.000,475,364,4622,987,1465,7823,6936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09T00:00:00.000,502,361,4986,988,1489,8217,6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10T00:00:00.000,517,376,4548,959,1457,6461,6844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11T00:00:00.000,529,349,4772,920,1478,11151,6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12T00:00:00.000,663,336,4696,942,1428,8738,5852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-13T00:00:00.000,676,364,4963,971,1440,10627,5732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-14T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15T00:00:00.000,516,367,4658,986,1415,13395,7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16T00:00:00.000,515,375,4454,964,1336,11774,8307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17T00:00:00.000,519,380,4804,930,1380,6099,8611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18T00:00:00.000,507,386,4663,866,1369,12148,8242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19T00:00:00.000,499,387,4539,897,1426,11794,8312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-20T00:00:00.000,543,379,4754,891,1374,4907,8196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-21T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22T00:00:00.000,502,363,4577,891,1318,11089,8287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23T00:00:00.000,508,362,4572,917,1298,8788,9264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24T00:00:00.000,512,337,4592,870,1292,7770,9134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25T00:00:00.000,523,318,4410,804,1284,6653,6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26T00:00:00.000,692,320,4482,902,1301,11423,8140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-27T00:00:00.000,679,349,4329,982,1605,7070,7695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29T00:00:00.000,678,477,5053,971,1560,9162,8578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30T00:00:00.000,712,514,4771,913,1821,15000,8544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
